HYBAS_ID,Water,Year,Extent
2070053680,Seasonal,2015,7.7157
2070053680,Seasonal,2016,7.8012
2070053680,Seasonal,2017,7.7607
2070053680,Seasonal,2018,11.1249
2070053720,Seasonal,1984,1.3824
2070053720,Seasonal,1985,1.0701
2070053720,Seasonal,1986,1.1304
2070053720,Seasonal,1987,1.0359
2070053720,Seasonal,1988,0.693
2070053720,Seasonal,1989,1.368
2070053720,Seasonal,1990,1.1043
2070053720,Seasonal,1991,0.0
2070053720,Seasonal,1992,0.0
2070053720,Seasonal,1993,0.0
2070053720,Seasonal,1994,0.4635
2070053720,Seasonal,1995,0.0
2070053720,Seasonal,1996,0.0
2070053720,Seasonal,1997,0.0126
2070053720,Seasonal,1998,0.8874
2070053720,Seasonal,1999,0.2097
2070053720,Seasonal,2000,1.1007
2070053720,Seasonal,2001,1.0584
2070053720,Seasonal,2002,0.8829
2070053720,Seasonal,2003,0.9036
2070053720,Seasonal,2004,0.9549
2070053720,Seasonal,2005,0.7812
2070053720,Seasonal,2006,1.2474
2070053720,Seasonal,2007,0.4617
2070053720,Seasonal,2008,0.2241
2070053720,Seasonal,2009,0.8154
2070053720,Seasonal,2010,0.495
2070053720,Seasonal,2011,1.1286
2070053720,Seasonal,2012,0.4284
2070053720,Seasonal,2013,0.9846
2070053720,Seasonal,2014,1.35
2070053720,Seasonal,2015,1.557
2070053720,Seasonal,2016,1.3059
2070053720,Seasonal,2017,1.6695
2070053720,Seasonal,2018,1.8468
2070053730,Seasonal,1984,2.5263
2070053730,Seasonal,1985,3.9807
2070053730,Seasonal,1986,5.0742
2070053730,Seasonal,1987,2.3814
2070053730,Seasonal,1988,0.7299
2070053730,Seasonal,1989,2.1375
2070053730,Seasonal,1990,2.6217
2070053730,Seasonal,1991,0.0
2070053730,Seasonal,1992,0.0
2070053730,Seasonal,1993,0.0
2070053730,Seasonal,1994,1.422
2070053730,Seasonal,1995,0.0
2070053730,Seasonal,1996,0.0
2070053730,Seasonal,1997,0.6408
2070053730,Seasonal,1998,1.7208
2070053730,Seasonal,1999,4.2246
2070053730,Seasonal,2000,4.9428
2070053730,Seasonal,2001,2.5362
2070053730,Seasonal,2002,1.3833
2070053730,Seasonal,2003,6.4143
2070053730,Seasonal,2004,2.2977
2070053730,Seasonal,2005,2.3265
2070053730,Seasonal,2006,4.0536
2070053730,Seasonal,2007,2.4129
2070053730,Seasonal,2008,0.2079
2070053730,Seasonal,2009,1.566
2070053730,Seasonal,2010,2.4012
2070053730,Seasonal,2011,7.1523
2070053730,Seasonal,2012,1.8783
2070053730,Seasonal,2013,4.2093
2070053730,Seasonal,2014,5.3991
2070053730,Seasonal,2015,9.2943
2070053730,Seasonal,2016,6.8139
2070053730,Seasonal,2017,6.363
2070053730,Seasonal,2018,12.5235
2070053790,Seasonal,1984,1.4535
2070053790,Seasonal,1985,1.2456
2070053790,Seasonal,1986,0.9432
2070053790,Seasonal,1987,1.6101
2070053790,Seasonal,1988,0.6849
2070053790,Seasonal,1989,1.1151
2070053790,Seasonal,1990,1.5129
2070053790,Seasonal,1991,0.0
2070053790,Seasonal,1992,0.0
2070053790,Seasonal,1993,0.0
2070053790,Seasonal,1994,0.4752
2070053790,Seasonal,1995,0.0
2070053790,Seasonal,1996,0.0
2070053790,Seasonal,1997,0.1962
2070053790,Seasonal,1998,1.0935
2070053790,Seasonal,1999,0.3645
2070053790,Seasonal,2000,0.8352
2070053790,Seasonal,2001,0.9495
2070053790,Seasonal,2002,1.0395
2070053790,Seasonal,2003,1.2249
2070053790,Seasonal,2004,0.7974
2070053790,Seasonal,2005,0.8208
2070053790,Seasonal,2006,1.188
2070053790,Seasonal,2007,0.2367
2070053790,Seasonal,2008,0.1332
2070053790,Seasonal,2009,0.738
2070053790,Seasonal,2010,0.3726
2070053790,Seasonal,2011,1.2294
2070053790,Seasonal,2012,0.2925
2070053790,Seasonal,2013,1.2636
2070053790,Seasonal,2014,1.8477
2070053790,Seasonal,2015,1.9161
2070053790,Seasonal,2016,1.8657
2070053790,Seasonal,2017,1.9143
2070053790,Seasonal,2018,2.0844
2070053800,Seasonal,1984,7.1847
2070053800,Seasonal,1985,6.3612
2070053800,Seasonal,1986,6.8814
2070053800,Seasonal,1987,7.452
2070053800,Seasonal,1988,3.7188
2070053800,Seasonal,1989,7.4106
2070053800,Seasonal,1990,9.2484
2070053800,Seasonal,1991,0.0
2070053800,Seasonal,1992,0.0
2070053800,Seasonal,1993,0.0
2070053800,Seasonal,1994,1.3077
2070053800,Seasonal,1995,0.0
2070053800,Seasonal,1996,0.0
2070053800,Seasonal,1997,2.0223
2070053800,Seasonal,1998,5.454
2070053800,Seasonal,1999,4.2669
2070053800,Seasonal,2000,7.2864
2070053800,Seasonal,2001,6.8814
2070053800,Seasonal,2002,5.6619
2070053800,Seasonal,2003,8.0919
2070053800,Seasonal,2004,5.4774
2070053800,Seasonal,2005,6.075
2070053800,Seasonal,2006,7.389
2070053800,Seasonal,2007,3.1203
2070053800,Seasonal,2008,1.8954
2070053800,Seasonal,2009,5.1507
2070053800,Seasonal,2010,2.8224
2070053800,Seasonal,2011,8.1027
2070053800,Seasonal,2012,3.5757
2070053800,Seasonal,2013,9.1323
2070053800,Seasonal,2014,9.9045
2070053800,Seasonal,2015,9.477
2070053800,Seasonal,2016,12.2085
2070053800,Seasonal,2017,12.2724
2070053800,Seasonal,2018,12.798
2070054000,Seasonal,1984,7.2702
2070054000,Seasonal,1985,24.0975
2070054000,Seasonal,1986,48.1302
2070054000,Seasonal,1987,40.2318
2070054000,Seasonal,1988,42.8454
2070054000,Seasonal,1989,52.7742
2070054000,Seasonal,1990,41.1147
2070054000,Seasonal,1991,0.0
2070054000,Seasonal,1992,0.0
2070054000,Seasonal,1993,0.0
2070054000,Seasonal,1994,32.1426
2070054000,Seasonal,1995,0.0
2070054000,Seasonal,1996,0.0
2070054000,Seasonal,1997,1.6605
2070054000,Seasonal,1998,45.7641
2070054000,Seasonal,1999,9.6912
